close,high,low,open,time,volumefrom,volumeto,timestamp
70.0,71.47,70.0,71.0,1509591600,2930.24,206548.06,2017-11-01 20:00:00
69.36,70.85,68.5,70.0,1509595200,2696.2,188671.41,2017-11-01 21:00:00
69.5,70.49,68.7,69.36,1509598800,554.23,38709.85,2017-11-01 22:00:00
68.56,70.0,68.56,69.5,1509602400,1807.85,126367.47,2017-11-01 23:00:00
68.32,69.89,68.31,68.56,1509606000,62.43,4278.64,2017-11-02 00:00:00
69.88,69.92,68.32,68.32,1509609600,71.19,4971.56,2017-11-02 01:00:00
68.25,69.88,68.02,69.88,1509613200,54.43,3714.31,2017-11-02 02:00:00
72.0,72.56,68.0,68.25,1509616800,4711.59,333457.61,2017-11-02 03:00:00
72.99,73.0,67.68,72.0,1509620400,2439.03,176581.07,2017-11-02 04:00:00
70.11,72.99,70.11,72.99,1509624000,1735.68,125346.6,2017-11-02 05:00:00
70.0,72.18,70.0,70.11,1509627600,85.72,6049.15,2017-11-02 06:00:00
72.26,72.26,69.52,70.0,1509631200,917.88,66098.03,2017-11-02 07:00:00
70.8,72.26,70.5,72.26,1509634800,287.47,20631.32,2017-11-02 08:00:00
71.26,72.23,70.11,70.8,1509638400,4499.93,317942.43,2017-11-02 09:00:00
71.25,72.07,70.1,71.26,1509642000,3435.36,246487.22,2017-11-02 10:00:00
70.91,72.0,70.91,71.25,1509645600,302.23,21683.38,2017-11-02 11:00:00
72.25,72.25,70.91,70.91,1509649200,3672.24,264611.87,2017-11-02 12:00:00
71.01,72.25,71.0,72.25,1509652800,6238.24,443684.32,2017-11-02 13:00:00
71.1,71.94,71.01,71.01,1509656400,55.88,3992.93,2017-11-02 14:00:00
71.0,71.93,71.0,71.1,1509660000,92.6,6612.6,2017-11-02 15:00:00
72.26,72.26,70.92,71.0,1509663600,1182.65,85204.62,2017-11-02 16:00:00
72.24,72.26,71.18,72.26,1509667200,298.95,21581.99,2017-11-02 17:00:00
72.45,72.76,72.0,72.24,1509670800,826.23,59748.2,2017-11-02 18:00:00
73.0,73.0,71.81,72.45,1509674400,1507.38,109921.34,2017-11-02 19:00:00
71.02,73.0,71.02,73.0,1509678000,402.05,29132.75,2017-11-02 20:00:00
70.51,72.08,70.5,71.02,1509681600,194.78,13824.91,2017-11-02 21:00:00
71.94,72.22,70.51,70.51,1509685200,1672.17,120272.4,2017-11-02 22:00:00
71.51,71.94,71.5,71.94,1509688800,8.61,616.57,2017-11-02 23:00:00
71.2,72.5,71.2,71.51,1509692400,150.73,10793.54,2017-11-03 00:00:00
